t  x  y  th  vel  obstacle
82809  0.94487  -0.78689  -114  0.15130  0
82966  0.93553  -0.80758  -117  0.14806  0
83122  0.92513  -0.82720  -121  0.14530  0
83278  0.91363  -0.84571  -126  0.14318  0
83434  0.90096  -0.86306  -130  0.14186  0
83591  0.88708  -0.87918  -135  0.14145  0
83747  0.87195  -0.89406  -140  0.14204  0
83903  0.85556  -0.90767  -144  0.14356  0
84059  0.83794  -0.92005  -149  0.14587  0
84216  0.81915  -0.93126  -153  0.14878  0
84372  0.79924  -0.94135  -156  0.15215  0
84528  0.77829  -0.95039  -159  0.15580  0
84684  0.75635  -0.95845  -162  0.15961  0
84841  0.73350  -0.96560  -165  0.16346  0
84997  0.70980  -0.97189  -172  0.15288  0
85153  0.68709  -0.97505  -179  0.14311  0
85309  0.66562  -0.97509  172  0.13738  0
85466  0.64519  -0.97240  165  0.13499  5
85622  0.62558  -0.96734  159  0.13507  5
85778  0.60658  -0.96030  154  0.13559  5
85934  0.58819  -0.95162  150  0.13717  5
86091  0.57025  -0.94155  160  0.14712  0
86247  0.54944  -0.93420  167  0.15873  0
86403  0.52617  -0.92918  173  0.17039  0
86559  0.50079  -0.92612  177  0.18125  0
86716  0.47364  -0.92471  179  0.19092  0
86872  0.44500  -0.92465  -177  0.19925  0
87028  0.41513  -0.92570  -176  0.20625  0
87185  0.38426  -0.92763  -175  0.21198  0
87341  0.35257  -0.93027  -179  0.19643  0
87497  0.32311  -0.93060  176  0.18299  0
87653  0.29571  -0.92886  179  0.19263  0
87810  0.26682  -0.92851  -178  0.20095  0
87966  0.23669  -0.92930  -176  0.20792  0
88122  0.20555  -0.93100  -175  0.21361  0
88278  0.17360  -0.93343  -174  0.21813  0
88435  0.14101  -0.93641  -174  0.22159  0
88591  0.10795  -0.93981  -173  0.22410  0
88747  0.07454  -0.94350  -173  0.22580  0
88903  0.04089  -0.94737  -173  0.22679  0
89060  0.00710  -0.95133  -173  0.22717  0
89216  -0.02674  -0.95531  -173  0.22704  0
89372  -0.06057  -0.95925  -171  0.22700  0
89528  -0.09425  -0.96422  -167  0.20953  0
89685  -0.12489  -0.97124  -162  0.19426  0
89841  -0.15269  -0.97999  -158  0.18176  0
89997  -0.17798  -0.99016  -153  0.17139  0
90153  -0.20104  -1.00152  -149  0.16320  0
90310  -0.22219  -1.01385  -146  0.15691  0
90466  -0.24177  -1.02692  -143  0.15181  0
90622  -0.26005  -1.04049  -154  0.15871  0
90778  -0.28153  -1.05076  -163  0.16823  0
90935  -0.30566  -1.05814  -169  0.17830  0
91091  -0.33197  -1.06298  -174  0.18773  0
91247  -0.36000  -1.06562  -178  0.19589  0
91403  -0.38937  -1.06634  178  0.20252  0
91560  -0.41974  -1.06536  175  0.20754  0
91716  -0.45077  -1.06291  173  0.21098  0
91872  -0.48219  -1.05914  171  0.21294  6
92028  -0.51375  -1.05420  169  0.21355  6
92185  -0.54522  -1.04820  167  0.21293  6
