t  x  y  th  vel  obstacle
68430  1.00491  -0.11169  -90  0.20266  4
68586  1.00483  -0.14209  -90  0.20237  4
68742  1.00473  -0.17244  -90  0.20200  4
68899  1.00460  -0.20274  -90  0.20153  0
69055  1.00442  -0.23297  -90  0.20096  0
69211  1.00418  -0.26312  -90  0.20027  0
69367  1.00387  -0.29316  -90  0.19945  0
69524  1.00346  -0.32307  -91  0.19850  0
69680  1.00293  -0.35284  -91  0.19738  0
69836  1.00225  -0.38244  -91  0.19609  0
69992  1.00141  -0.41184  -92  0.19462  0
70149  1.00036  -0.44102  -92  0.19295  0
70305  0.99907  -0.46993  -93  0.19106  0
70461  0.99751  -0.49855  -93  0.18895  0
70617  0.99562  -0.52683  -94  0.18659  0
70774  0.99338  -0.55472  -95  0.18400  0
70930  0.99073  -0.58220  -96  0.18116  0
71086  0.98761  -0.60919  -97  0.17807  0
71242  0.98398  -0.63565  -99  0.17476  0
71399  0.97977  -0.66153  -100  0.17125  0
71555  0.97493  -0.68676  -102  0.16757  0
71711  0.96939  -0.71127  -104  0.16376  0
71867  0.96308  -0.73501  -107  0.15991  0
72024  0.95593  -0.75791  -110  0.15610  0
72180  0.94789  -0.77990  -113  0.15244  0
72336  0.93888  -0.80091  -116  0.14906  0
72492  0.92883  -0.82089  -120  0.14612  0
72649  0.91768  -0.83976  -124  0.14377  0
72805  0.90539  -0.85748  -129  0.14217  0
72961  0.89189  -0.87399  -134  0.14147  0
73117  0.87714  -0.88925  -138  0.14176  0
73274  0.86113  -0.90324  -143  0.14300  0
73430  0.84388  -0.91600  -147  0.14507  0
73586  0.82545  -0.92756  -151  0.14780  0
73743  0.80589  -0.93800  -155  0.15103  0
73899  0.78527  -0.94738  -158  0.15460  0
74055  0.76364  -0.95575  -161  0.15836  0
74211  0.74108  -0.96318  -164  0.16219  0
74368  0.71766  -0.96975  -166  0.16600  0
74524  0.69343  -0.97552  -168  0.16972  0
74680  0.66848  -0.98057  -170  0.17327  0
74836  0.64286  -0.98494  -171  0.17662  5
74993  0.61664  -0.98871  -173  0.17975  5
75150  0.58987  -0.99194  -174  0.18263  5
75306  0.56261  -0.99468  -175  0.18527  5
75462  0.53492  -0.99698  -176  0.18766  5
75619  0.50683  -0.99889  -176  0.18981  5
75775  0.47841  -1.00046  -177  0.19174  5
75931  0.44967  -1.00174  -177  0.19347  5
76087  0.42067  -1.00276  -178  0.19499  5
76244  0.39143  -1.00356  -178  0.19634  5
76400  0.36199  -1.00417  -179  0.19752  5
