t  x  y  th  vel  obstacle
54871  0.86176  0.23097  -131  0.17164  0
55021  0.84456  0.21182  -130  0.17186  0
55172  0.82778  0.19224  -128  0.17186  0
55323  0.81167  0.17212  -126  0.17181  0
55474  0.79643  0.15133  -123  0.17194  0
55624  0.78226  0.12979  -120  0.17245  0
55775  0.76932  0.10739  -116  0.17352  0
55926  0.75773  0.08408  -112  0.17529  0
56077  0.74761  0.05982  -108  0.17784  0
56227  0.73902  0.03456  -104  0.18117  0
56377  0.73201  0.00831  -101  0.18521  0
56528  0.72660  -0.01894  -97  0.18986  0
56680  0.72277  -0.04717  -94  0.19495  0
56831  0.72048  -0.07632  -91  0.20028  0
56981  0.71968  -0.10635  -88  0.20566  0
57132  0.72026  -0.13719  -86  0.21088  0
57283  0.72214  -0.16877  -84  0.21577  0
57434  0.72519  -0.20099  -82  0.22015  0
57585  0.72927  -0.23376  -81  0.22388  0
57736  0.73424  -0.26697  -80  0.22685  0
57887  0.73995  -0.30052  -79  0.22897  0
58038  0.74624  -0.33428  -78  0.23017  0
58189  0.75293  -0.36815  -78  0.23041  0
58340  0.75988  -0.40201  -78  0.22965  0
58494  0.76691  -0.43573  -78  0.22790  0
58643  0.77386  -0.46920  -78  0.22516  0
58793  0.78058  -0.50230  -79  0.22146  0
58945  0.78689  -0.53492  -79  0.21684  0
59096  0.79267  -0.56692  -80  0.21136  0
59247  0.79775  -0.59822  -82  0.20510  0
59398  0.80199  -0.62869  -83  0.19814  0
59549  0.80528  -0.65823  -85  0.19061  0
59699  0.80747  -0.68674  -87  0.18264  0
59849  0.80846  -0.71411  -90  0.17440  0
60000  0.80813  -0.74027  -94  0.16610  0
60150  0.80638  -0.76513  -97  0.15799  0
60301  0.80313  -0.78860  -102  0.15035  0
60451  0.79831  -0.81063  -107  0.14350  0
60602  0.79185  -0.83116  -113  0.13779  0
60753  0.78371  -0.85016  -119  0.13364  0
60904  0.77391  -0.86765  -125  0.13114  0
61054  0.76250  -0.88368  -131  0.13026  0
61205  0.74954  -0.89829  -137  0.13084  0
61355  0.73508  -0.91157  -142  0.13267  0
61506  0.71920  -0.92356  -147  0.13551  0
61656  0.70197  -0.93435  -152  0.13908  0
61806  0.68348  -0.94402  -156  0.14316  0
61957  0.66382  -0.95263  -159  0.14753  0
62107  0.64305  -0.96028  -162  0.15204  0
62257  0.62126  -0.96703  -165  0.15654  0
62407  0.59855  -0.97297  -167  0.16093  0
62558  0.57497  -0.97815  -169  0.16515  0
62708  0.55061  -0.98265  -164  0.16168  0
62858  0.52719  -0.98897  -158  0.15465  0
63009  0.50564  -0.99756  -151  0.14995  0
63160  0.48579  -1.00814  -146  0.14747  0
63312  0.46743  -1.02047  -141  0.14663  0
63463  0.45033  -1.03430  -136  0.14689  0
63614  0.43428  -1.04939  -133  0.14773  0
63765  0.41904  -1.06548  -131  0.14874  0
63917  0.40438  -1.08230  -129  0.14964  0
64068  0.39009  -1.09961  -128  0.15024  0
64219  0.37593  -1.11715  -129  0.15049  0
64371  0.36170  -1.13466  -130  0.15040  0
64522  0.34718  -1.15193  -131  0.15011  0
64673  0.33218  -1.16872  -134  0.14978  0
64824  0.31651  -1.18483  -137  0.14967  0
64974  0.30002  -1.20006  -140  0.15002  0
65126  0.28256  -1.21425  -145  0.15109  0
65279  0.26399  -1.22725  -149  0.15309  0
65430  0.24422  -1.23893  -154  0.15618  0
65581  0.22316  -1.24919  -158  0.16041  0
65731  0.20075  -1.25796  -163  0.16576  0
65880  0.17696  -1.26518  -167  0.17210  0
66030  0.15177  -1.27082  -171  0.17925  0
66181  0.12520  -1.27489  -174  0.18698  0
66331  0.09726  -1.27739  -178  0.19507  0
66482  0.06802  -1.27837  179  0.20326  0
66633  0.03753  -1.27787  176  0.21134  0
66784  0.00589  -1.27596  174  0.21911  0
66934  -0.02682  -1.27272  172  0.22639  0
67085  -0.06048  -1.26823  170  0.23304  0
67235  -0.09498  -1.26258  169  0.23897  0
67386  -0.13019  -1.25587  167  0.24407  0
67537  -0.16598  -1.24818  166  0.24831  0
67690  -0.20223  -1.23961  165  0.25165  0
67840  -0.23880  -1.23025  164  0.25407  0
67992  -0.27555  -1.22016  163  0.25558  0
68141  -0.31235  -1.20943  162  0.25620  0
68291  -0.34908  -1.19811  162  0.25595  0
68442  -0.38560  -1.18626  161  0.25488  0
68594  -0.42178  -1.17390  160  0.25304  0
68744  -0.45750  -1.16108  159  0.25048  0
68894  -0.49265  -1.14781  158  0.24727  0
69046  -0.52711  -1.13409  157  0.24347  0
69197  -0.56077  -1.11992  155  0.23917  0
69347  -0.59352  -1.10527  154  0.23444  0
69497  -0.62526  -1.09013  152  0.22939  0
69648  -0.65590  -1.07447  151  0.22412  0
69802  -0.68533  -1.05823  149  0.21876  0
69952  -0.71348  -1.04137  146  0.21342  0
70104  -0.74027  -1.02384  144  0.20826  0
70255  -0.76562  -1.00558  141  0.20342  0
70406  -0.78947  -0.98655  138  0.19906  0
70556  -0.81178  -0.96670  134  0.19533  0
70706  -0.83249  -0.94598  131  0.19234  0
70857  -0.85159  -0.92435  127  0.19013  0
71009  -0.86912  -0.90186  124  0.18866  0
71159  -0.88514  -0.87853  121  0.18786  0
71311  -0.89971  -0.85441  117  0.18765  0
71462  -0.91290  -0.82954  114  0.18793  0
71612  -0.92480  -0.80399  112  0.18860  0
71762  -0.93547  -0.77779  109  0.18955  0
71914  -0.94501  -0.75101  107  0.19071  0
72065  -0.95350  -0.72369  105  0.19199  0
72215  -0.96102  -0.69589  101  0.20812  0
72366  -0.96716  -0.66528  104  0.20289  0
